"","tipo_vivienda","divisa","precio","habitaciones","banios","parqueos","direccion","metraje","detalles"
"669","apartamento","US$","155,000",2,2.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",140,"1/2 Baño, Agua Potable, Ascensor, Balcón, Cisterna, Cuarto de Servicio, Gimnasio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
"670","apartamento","US$","228,000",3,2.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",180,"1/2 Baño, Agua Potable, Ascensor, Balcón, Cuarto de Servicio, Gazzebo, Gimnasio, Jacuzzi, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
"671","casa","RD$","12,000,000",3,3.5,2,"Cuesta Hermosa II, Santo Domingo Centro (D.N.), Santo Domingo",210,"1/2 Baño, Agua Potable, Area Servicio Independiente, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Patio, Walk In Closet"
"672","apartamento","US$","90,200",1,1.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",76,"1/2 Baño, Agua Potable, Ascensor, Balcón, Control de Acceso, Gimnasio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
"673","apartamento","RD$","3,275,000",3,2,1,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",87,"Agua Potable, Area de Juegos Infantiles, Balcón, Cisterna, Control de Acceso, Gazzebo, Patio, Seguridad 24 Horas, Terraza"
"674","casa","US$","340,000",3,3.5,4,"Las Praderas, Santo Domingo Centro (D.N.), Santo Domingo",360,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Family Room, Gazzebo, Patio, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
"675","apartamento","US$","235,000",3,3.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",196,"1/2 Baño, Agua Potable, Aire Acondicionado, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas"
"676","casa","US$","895,000",5,5.5,6,"Cuesta Hermosa II, Santo Domingo Centro (D.N.), Santo Domingo",700,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Family Room, Gazzebo, Patio, Piscina, Planta Eléctrica, Pozo, Terraza, Walk In Closet"
"677","casa","US$","995,000",4,4.5,4,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",400,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Patio, Piscina, Planta Eléctrica, Pozo, Terraza, Walk In Closet"
"678","casa","US$","450,000",3,3.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",470,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Patio, Piscina, Planta Eléctrica, Terraza, Walk In Closet"
"679","apartamento","US$","320,000",3,3.5,NA,"Paraiso, Santo Domingo Centro (D.N.), Santo Domingo",180,"1/2 Baño, Agua Potable, Aire Acondicionado, Ascensor, Control de Acceso, Cuarto de Servicio, Estudio, Gazzebo, Lobby, Planta Eléctrica, Seguridad 24 Horas, Shutters, Terraza, Vestidores, Walk In Closet"
"680","apartamento","US$","165,000",3,3.5,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",190,"1/2 Baño, Agua Potable, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
"681","apartamento","RD$","5,200,000",3,2.5,1,"Urbanizacion Real, Santo Domingo Centro (D.N.), Santo Domingo",149,"1/2 Baño, Agua Potable, Cisterna, Control de Acceso, Cuarto de Servicio, Seguridad 24 Horas, Walk In Closet"
"682","apartamento","US$","132,000",3,2,2,"Honduras, Santo Domingo Centro (D.N.), Santo Domingo",114,"Agua Potable, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Gimnasio, Jacuzzi, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
"683","apartamento","RD$","3,550,000",3,2,2,"Av. Monumental, Santo Domingo Centro (D.N.), Santo Domingo",148,"Agua Potable, Area de Juegos Infantiles, Balcón, Cisterna, Control de Acceso, Gazzebo, Seguridad 24 Horas, Terraza, Walk In Closet"
"684","casa","US$","1,300,000",3,3.5,5,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",560,"1/2 Baño, Agua Potable, Aire Acondicionado, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Family Room, Patio"
"685","casa","US$","1,200,000",4,4.5,8,"Cuesta Hermosa II, Santo Domingo Centro (D.N.), Santo Domingo",700,""
"686","casa","US$","597,000",4,5.5,8,"Isabel Villas, Santo Domingo Centro (D.N.), Santo Domingo",650,"1/2 Baño, Agua Potable, Aire Acondicionado, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Jacuzzi, Lobby, Patio, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
"687","casa","US$","598,000",3,3.5,4,"Cuesta Hermosa II, Santo Domingo Centro (D.N.), Santo Domingo",477,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Jacuzzi, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
"688","casa","US$","950,000",4,4.5,4,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",410,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Control de Acceso, Cuarto de Servicio, Estudio, Gimnasio, Jacuzzi, Patio, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Shutters, Terraza, Walk In Closet"
"689","casa","US$","1,300,000",4,3.5,8,"Los Pinos de Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",850,""
"690","casa","US$","3,000,000",5,5.5,10,"Cuesta Hermosa II, Santo Domingo Centro (D.N.), Santo Domingo",1100,""
"691","casa","US$","867,000",3,2,4,"Julieta, Santo Domingo Centro (D.N.), Santo Domingo",0,""
"692","casa","US$","650,000",5,4.5,2,"Los Pinos de Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",450,"1/2 Baño, Aire Acondicionado, Area Servicio Independiente, Cuarto de Servicio, Estudio, Planta Eléctrica, Seguridad 24 Horas, Terraza"
"693","casa","US$","485,000",3,3.5,3,"Cuesta Hermosa III, Santo Domingo Centro (D.N.), Santo Domingo",393,"Agua Potable, Aire Acondicionado, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Patio, Planta Eléctrica, Terraza, Walk In Closet"
"694","casa","US$","650,000",3,3.5,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",440,""
"695","casa","US$","1,100,000",3,3.5,4,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",575,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Balcón, Cisterna, Cuarto de Servicio, Estar Familiar, Family Room, Patio, Planta Eléctrica, Terraza, Walk In Closet"
"696","casa","US$","1,000,000",3,3.5,5,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",560,""
"697","casa","US$","3,000,000",5,5.5,NA,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",750,""
"698","casa","US$","1,600,000",4,4.5,6,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",700,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Gazzebo, Jacuzzi, Patio, Piscina, Planta Eléctrica, Walk In Closet"
"699","casa","US$","2,500,000",5,5,8,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",850,""
"700","casa","US$","1,000,000",4,4.5,7,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",604,""
"701","casa","US$","875,000",4,4,NA,"Altos de Arroyo Hondo II, Santo Domingo Centro (D.N.), Santo Domingo",630,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Cisterna, Control de Acceso, Cuarto de Servicio, Estudio, Gazzebo, Patio, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
"702","casa","US$","550,000",4,4.5,2,"Cuesta Hermosa II, Santo Domingo Centro (D.N.), Santo Domingo",365,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Control de Acceso, Cuarto de Servicio, Estar Familiar, Gazzebo, Patio, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
"703","casa","US$","650,000",4,4.5,6,"Arroyo Hondo Viejo, Santo Domingo Centro (D.N.), Santo Domingo",550,"1/2 Baño, Aire Acondicionado, Area Servicio Independiente, Cuarto de Servicio, Estudio, Family Room, Gazzebo, Patio, Piscina, Planta Eléctrica, Terraza, Vestidores"
"704","casa","US$","1,200,000",NA,NA,NA,"Los Pinos, Santo Domingo Centro (D.N.), Santo Domingo",0,"1/2 Baño, Aire Acondicionado, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Gazzebo, Jacuzzi, Patio, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
"705","casa","US$","1,200,000",4,5.5,6,"Los Pinos de Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",650,""
"706","casa","US$","1,500,000",NA,NA,NA,"Los Pinos, Santo Domingo Centro (D.N.), Santo Domingo",0,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Gazzebo, Patio, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
"707","casa","US$","750,000",NA,NA,NA,"Cuesta Hermosa I, Santo Domingo Centro (D.N.), Santo Domingo",0,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Balcón, Cisterna, Cuarto de Servicio, Estar Familiar, Estudio, Gazzebo, Patio, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
"708","casa","US$","2,200,000",4,5.5,4,"Cuesta Hermosa II, Santo Domingo Centro (D.N.), Santo Domingo",975,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Patio, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Shutters, Terraza, Walk In Closet"
"709","casa","US$","900,000",5,5.5,6,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",680,""
"710","casa","US$","2,800,000",6,8.5,10,"La Julia, Santo Domingo Centro (D.N.), Santo Domingo",1200,""
"711","casa","US$","1,900,000",4,6,NA,"Los Pinos de Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",850,"1/2 Baño, Aire Acondicionado, Area Servicio Independiente, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Gazzebo, Jacuzzi, Patio, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
"712","casa","RD$","6,700,000",5,4.5,2,"Cuesta Brava, Santo Domingo Centro (D.N.), Santo Domingo",260,"1/2 Baño, Agua Potable, Area Servicio Independiente, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Patio, Seguridad 24 Horas, Terraza, Walk In Closet"
"713","apartamento","US$","123,000",2,2,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",96,"Ascensor, Gimnasio, Planta Eléctrica, Terraza"
"714","apartamento","US$","179,000",3,3,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",180,"Cuarto de Servicio, Lobby, Planta Eléctrica, Seguridad 24 Horas"
"715","apartamento","RD$","5,800,000",2,2,1,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",120,"Planta Eléctrica, Seguridad 24 Horas"
"716","casa","RD$","7,500,000",3,3.5,2,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",288,"1/2 Baño, Area Servicio Independiente, Cisterna, Cuarto de Servicio, Estar Familiar, Family Room, Patio, Terraza, Walk In Closet"
"717","apartamento","RD$","4,950,000",2,2,2,"Honduras, Santo Domingo Centro (D.N.), Santo Domingo",90,"Planta Eléctrica, Terraza"
"718","apartamento","US$","149,000",2,2.5,2,"Renacimiento, Santo Domingo Centro (D.N.), Santo Domingo",0,"Agua Potable, Area Servicio Independiente, Balcón, Gimnasio, Lobby, Terraza"
"719","apartamento","RD$","5,200,000",2,2,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",120,"Cuarto de Servicio, Walk In Closet"
"720","apartamento","US$","93,000",2,2,2,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",100,"Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Gimnasio, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Vestidores"
"721","apartamento","US$","199,900",3,3.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",175,"Ascensor, Balcón, Lobby, Planta Eléctrica, Seguridad 24 Horas"
"722","apartamento","US$","134,000",3,2.5,2,"Los Restauradores, Santo Domingo Centro (D.N.), Santo Domingo",134,"Agua Potable, Area Servicio Independiente, Ascensor, Cuarto de Servicio, Lobby, Planta Eléctrica"
"723","apartamento","US$","155,000",2,2,2,"Mirador Norte, Santo Domingo Centro (D.N.), Santo Domingo",112,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Patio, Planta Eléctrica, Terraza"
"724","apartamento","US$","252,000",3,3.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",225,"1/2 Baño, Ascensor, Cuarto de Servicio, Family Room, Gimnasio, Planta Eléctrica, Seguridad 24 Horas"
"725","apartamento","US$","127,000",2,2,2,"Mirador Norte, Santo Domingo Centro (D.N.), Santo Domingo",165,"Agua Potable, Area Servicio Independiente, Ascensor, Cuarto de Servicio, Planta Eléctrica, Seguridad 24 Horas, Terraza"
"726","apartamento","US$","163,000",3,2.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",155,"1/2 Baño, Agua Potable, Cuarto de Servicio, Gimnasio, Terraza"
"727","apartamento","US$","134,112",2,2.5,2,"Mirador Norte, Santo Domingo Centro (D.N.), Santo Domingo",125,"Gimnasio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza"
"728","apartamento","US$","197,900",3,3.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",153,"1/2 Baño, Area Servicio Independiente, Ascensor, Control de Acceso, Cuarto de Servicio, Estar Familiar, Gimnasio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza"
"729","apartamento","US$","111,000",2,2.5,2,"Los Restauradores, Santo Domingo Centro (D.N.), Santo Domingo",102,"Area de Juegos Infantiles, Ascensor, Cisterna, Lobby, Terraza"
"730","apartamento","US$","185,000",2,2.5,2,"Serralles, Santo Domingo Centro (D.N.), Santo Domingo",173,"1/2 Baño, Jacuzzi, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza"
"731","apartamento","US$","71,950",1,2,1,"Zona Universitaria, Santo Domingo Centro (D.N.), Santo Domingo",56,"Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Gazzebo, Gimnasio, Inversor, Jacuzzi, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
"732","apartamento","US$","162,000",3,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",136,"1/2 Baño, Agua Potable, Ascensor, Balcón, Cuarto de Servicio, Planta Eléctrica"
"733","apartamento","RD$","7,500,000",3,2.5,2,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",187,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Cuarto de Servicio, Estar Familiar, Planta Eléctrica"
"734","apartamento","US$","135,000",2,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",115,"Ascensor, Balcón, Cuarto de Servicio, Planta Eléctrica, Seguridad 24 Horas"
"735","apartamento","RD$","12,000,000",3,3.5,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",360,"Ascensor, Family Room, Piscina, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
"736","apartamento","RD$","11,000,000",4,4,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",310,"Cuarto de Servicio, Lobby, Planta Eléctrica, Seguridad 24 Horas"
"737","apartamento","US$","155,000",2,2,2,"Paraiso, Santo Domingo Centro (D.N.), Santo Domingo",159,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Ascensor, Gimnasio, Lobby, Terraza"
"738","apartamento","US$","110,728",2,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",94,"1/2 Baño, Agua Potable, Ascensor, Cuarto de Servicio, Lobby, Planta Eléctrica, Seguridad 24 Horas"
"739","casa","RD$","4,750,000",4,2.5,2,"Arroyo Manzano, Santo Domingo Centro (D.N.), Santo Domingo",0,"Seguridad 24 Horas"
"740","apartamento","US$","185,000",3,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",0,"1/2 Baño, Agua Potable, Ascensor, Balcón, Cuarto de Servicio, Estudio, Planta Eléctrica, Seguridad 24 Horas"
"741","apartamento","US$","225,000",3,3.5,2,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",181,"1/2 Baño, Agua Potable, Family Room, Lobby, Planta Eléctrica, Terraza"
"742","apartamento","US$","165,000",3,3.5,2,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",0,"Agua Potable, Area Servicio Independiente, Cuarto de Servicio, Lobby, Planta Eléctrica, Seguridad 24 Horas"
"743","apartamento","US$","135,000",2,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",0,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cuarto de Servicio, Planta Eléctrica, Seguridad 24 Horas"
"744","apartamento","US$","224,500",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",0,"1/2 Baño, Agua Potable, Area Servicio Independiente, Balcón, Cuarto de Servicio, Estudio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza"
"745","apartamento","US$","135,000",2,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",0,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cuarto de Servicio, Planta Eléctrica, Seguridad 24 Horas"
"746","apartamento","US$","215,000",3,2.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",196,"1/2 Baño, Area de Juegos Infantiles, Area Servicio Independiente, Balcón, Cuarto de Servicio, Estudio, Planta Eléctrica"
"747","apartamento","US$","152,000",3,2.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",132,""
"748","apartamento","US$","78,540",1,1.5,2,"Mirador Norte, Santo Domingo Centro (D.N.), Santo Domingo",66,"1/2 Baño, Agua Potable, Ascensor, Balcón, Cuarto de Servicio, Gimnasio, Planta Eléctrica, Seguridad 24 Horas"
"749","apartamento","US$","220,000",3,3,2,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",156,"1/2 Baño, Agua Potable, Ascensor, Cisterna, Gimnasio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas"
"750","apartamento","RD$","7,500,000",3,2.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",0,"Area Servicio Independiente, Ascensor, Balcón, Cuarto de Servicio, Lobby, Planta Eléctrica, Seguridad 24 Horas"
"751","apartamento","US$","245,000",2,2.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",160,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Gimnasio, Lobby, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Walk In Closet"
"752","apartamento","US$","206,000",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",0,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Gimnasio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza"
"753","apartamento","US$","190,000",3,2.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",204,"Agua Potable, Area Servicio Independiente, Ascensor, Cuarto de Servicio, Lobby, Piscina, Seguridad 24 Horas, Terraza"
"754","apartamento","US$","220,000",3,3.5,2,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",380,"Agua Potable, Cisterna, Patio, Piscina, Planta Eléctrica, Seguridad 24 Horas, Vestidores"
"755","apartamento","US$","76,700",1,1.5,1,"Renacimiento, Santo Domingo Centro (D.N.), Santo Domingo",59,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Family Room, Gimnasio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
"756","apartamento","US$","355,000",3,3.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",220,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Gimnasio, Lobby, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Walk In Closet"
"757","apartamento","US$","270,000",3,3.5,3,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",160,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Gimnasio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
"758","apartamento","US$","650,000",4,4.5,4,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",330,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Gimnasio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Vestidores, Walk In Closet"
"759","apartamento","RD$","8,100,000",3,2.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",220,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
"760","casa","US$","350,000",5,5.5,10,"Cuesta Hermosa II, Santo Domingo Centro (D.N.), Santo Domingo",750,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Balcón, Cisterna, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Jacuzzi, Patio, Piscina, Planta Eléctrica, Pozo, Walk In Closet"
"761","apartamento","US$","405,000",3,3.5,3,"La Esperilla, Santo Domingo Centro (D.N.), Santo Domingo",230,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estudio, Gimnasio, Lobby, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Shutters, Walk In Closet"
"762","apartamento","US$","135,000",3,2.5,2,"Renacimiento, Santo Domingo Centro (D.N.), Santo Domingo",127,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Gazzebo, Gimnasio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas"
"763","apartamento","US$","165,000",2,2.5,2,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",120,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza"
"764","apartamento","US$","96,600",1,1.5,1,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",69,"Estudio, Gimnasio, Piscina, Planta Eléctrica, Terraza"
"765","apartamento","US$","180,000",2,2.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",145,"Balcón, Cuarto de Servicio, Estudio, Lobby, Piscina, Terraza, Walk In Closet"
"766","apartamento","US$","170,000",2,2,2,"La Julia, Santo Domingo Centro (D.N.), Santo Domingo",125,"1/2 Baño, Agua Potable, Ascensor, Cuarto de Servicio"
"767","apartamento","US$","123,500",3,2.5,2,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",137,"1/2 Baño, Agua Potable, Cisterna, Cuarto de Servicio, Jacuzzi"
"768","casa","US$","450,000",4,4,4,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",788,""
"769","casa","US$","450,000",4,4,4,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",788,""
"770","apartamento","US$","220,000",3,NA,NA,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",273,""
"771","apartamento","US$","275,000",2,2.5,2,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",292,"1/2 Baño, Agua Potable, Balcón, Cisterna, Cuarto de Servicio, Estudio, Seguridad 24 Horas, Walk In Closet"
"772","apartamento","US$","185,000",3,3.5,2,"Serralles, Santo Domingo Centro (D.N.), Santo Domingo",175,"1/2 Baño, Agua Potable, Area Servicio Independiente, Lobby, Planta Eléctrica, Seguridad 24 Horas"
"773","apartamento","US$","262,000",3,3.5,2,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",180,"1/2 Baño, Agua Potable, Area Servicio Independiente, Balcón, Cuarto de Servicio, Estudio, Family Room, Lobby, Planta Eléctrica, Terraza"
"774","apartamento","US$","175,000",3,3,3,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",155,"1/2 Baño, Agua Potable, Ascensor, Balcón, Cuarto de Servicio"
"775","apartamento","US$","254,400",3,3.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",192,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cuarto de Servicio, Estudio, Piscina, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
"776","apartamento","US$","260,000",3,3.5,2,"Ensanche Kennedy, Santo Domingo Centro (D.N.), Santo Domingo",267,"1/2 Baño, Ascensor, Estudio, Lobby, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
"777","casa","RD$","8,995,000",3,3.5,2,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",270,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estudio, Inversor, Patio, Vestidores"
