tipo_vivienda,divisa,precio,habitaciones,banios,parqueos,direccion,metraje,detalles
apartamento,US$,"125,000",1,1.5,1,"Urbanizacion Real, Santo Domingo Centro (D.N.), Santo Domingo",78,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Jacuzzi, Lobby, Patio, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"252,000",3,3.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",195,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"110,000",1,1.5,1,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",82,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores"
apartamento,US$,"238,000",4,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",183,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Jacuzzi, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"206,000",3,2.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",167,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"150,000",2,2.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",108,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Jacuzzi, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"238,000",3,3.5,2,"Paraiso, Santo Domingo Centro (D.N.), Santo Domingo",200,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Jacuzzi, Lobby, Patio, Planta Eléctrica, Pozo, Satélite, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"240,000",3,3.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",201,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,RD$,"7,150,000",2,3,1,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",142,"Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Lobby, Patio, Planta Eléctrica, Seguridad 24 Horas, Terraza, Vestidores"
apartamento,US$,"175,000",3,2.5,2,"El Vergel, Santo Domingo Centro (D.N.), Santo Domingo",155,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Family Room, Gazzebo, Gimnasio, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"195,700",2,2.5,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",125,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Lobby, Patio, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"348,000",3,3.5,3,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",225,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Jacuzzi, Lobby, Patio, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"129,500",2,2,1,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",95,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Gazzebo, Gimnasio, Lobby, Patio, Planta Eléctrica, Seguridad 24 Horas, Terraza, Vestidores"
apartamento,US$,"178,000",3,3,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",148,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"329,000",4,4.5,4,"La Julia, Santo Domingo Centro (D.N.), Santo Domingo",310,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"215,000",3,3.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",201,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,RD$,"8,995,000",3,3.5,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",240,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Planta Eléctrica, Pozo, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,US$,"139,000",1,1.5,1,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",87,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Jacuzzi, Lobby, Patio, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,RD$,"5,900,000",3,2.5,1,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",160,"1/2 Baño, Agua Potable, Area Servicio Independiente, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,US$,"142,624",2,2.5,2,"Mirador Norte, Santo Domingo Centro (D.N.), Santo Domingo",125,
apartamento,US$,"499,500",3,4,3,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",303,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Jacuzzi, Lobby, Patio, Piscina, Planta Eléctrica, Pozo, Satélite, Seguridad 24 Horas, Shutters, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"159,000",2,2,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",147,"Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"210,000",3,3.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",185,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"220,000",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",195,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Family Room, Gazzebo, Gimnasio, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"229,000",3,3.5,2,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",225,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Lobby, Patio, Piscina, Planta Eléctrica, Pozo, Satélite, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"205,000",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",185,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Jacuzzi, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores"
apartamento,RD$,"6,395,000",3,2.5,2,"La Castellana, Santo Domingo Centro (D.N.), Santo Domingo",125,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Family Room, Lobby, Planta Eléctrica, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,US$,"275,000",3,3.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",180,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gazzebo, Gimnasio, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"129,500",2,3,1,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",112,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Estar Familiar, Family Room, Gazzebo, Gimnasio, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores"
apartamento,US$,"113,000",1,1.5,1,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",97,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Estar Familiar, Estudio, Gazzebo, Gimnasio, Lobby, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,US$,"435,000",3,3.5,3,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",249,"1/2 Baño, Area de Juegos Infantiles, Ascensor, Balcón, Cuarto de Servicio, Estudio, Family Room, Gimnasio, Lobby, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Shutters, Terraza, Vestidores"
casa,RD$,"10,500,000",3,3.5,4,"Arroyo Hondo III, Santo Domingo Centro (D.N.), Santo Domingo",260,"1/2 Baño, Estudio, Jacuzzi, Patio, Terraza"
casa,RD$,"16,000,000",3,3.5,4,"Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",750,"1/2 Baño, Balcón, Cuarto de Servicio, Estar Familiar, Patio, Planta Eléctrica, Terraza"
apartamento,US$,"401,376",3,2,NA,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",219,"1/2 Baño, Ascensor, Balcón, Estudio, Gimnasio, Jacuzzi, Planta Eléctrica, Seguridad 24 Horas"
apartamento,US$,"105,000",1,1.5,1,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",77,"1/2 Baño, Ascensor, Balcón, Gimnasio, Jacuzzi, Piscina, Seguridad 24 Horas"
apartamento,US$,"136,700",1,1.5,1,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",66,"1/2 Baño, Ascensor, Balcón, Gimnasio, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Terraza"
apartamento,US$,"175,443",2,2.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",122,"1/2 Baño, Area de Juegos Infantiles, Ascensor, Balcón, Gimnasio, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas"
apartamento,RD$,"192,000",3,3,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",188,"Aire Acondicionado, Ascensor, Balcón, Estudio, Walk In Closet"
apartamento,US$,"187,488",1,1.5,1,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",76,"1/2 Baño, Ascensor, Balcón, Gimnasio, Jacuzzi, Planta Eléctrica, Seguridad 24 Horas, Terraza"
apartamento,US$,"124,500",1,1.5,1,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",80,"1/2 Baño, Ascensor, Balcón, Piscina, Seguridad 24 Horas"
apartamento,US$,"125,000",1,2,1,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",92,"1/2 Baño, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estudio, Gimnasio, Lobby, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas"
apartamento,US$,"125,000",2,1.5,2,"Naco, Santo Domingo Centro (D.N.), Santo Domingo",94,"1/2 Baño, Ascensor, Balcón, Gimnasio, Jacuzzi, Piscina, Seguridad 24 Horas"
apartamento,US$,"280,000",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",230,"1/2 Baño, Ascensor, Balcón, Estudio, Gimnasio, Jacuzzi, Lobby, Sauna, Seguridad 24 Horas"
apartamento,US$,"187,000",3,3.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",157,"1/2 Baño, Area de Juegos Infantiles, Ascensor, Balcón, Cuarto de Servicio, Gimnasio, Lobby"
apartamento,US$,"100,535",1,1.5,1,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",74,"1/2 Baño, Ascensor, Balcón, Gimnasio, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"194,000",3,2.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",160,"1/2 Baño, Ascensor, Balcón, Estudio, Planta Eléctrica, Seguridad 24 Horas"
apartamento,US$,"170,265",2,2.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",140,"1/2 Baño, Area de Juegos Infantiles, Ascensor, Balcón, Gimnasio, Lobby, Piscina, Terraza, Walk In Closet"
apartamento,RD$,"7,900,000",3,1,NA,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",182,"Patio, Seguridad 24 Horas, Terraza"
apartamento,US$,"120,000",2,2.5,1,"Serralles, Santo Domingo Centro (D.N.), Santo Domingo",123,"1/2 Baño, Agua Potable, Aire Acondicionado, Ascensor, Cisterna, Control de Acceso, Cuarto de Servicio, Lobby, Planta Eléctrica, Seguridad 24 Horas"
apartamento,US$,"249,000",3,3.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",160,"1/2 Baño, Area de Juegos Infantiles, Ascensor, Balcón, Gimnasio, Lobby, Piscina, Planta Eléctrica, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"192,500",3,3.5,2,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",150,"1/2 Baño, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Estar Familiar, Gimnasio, Planta Eléctrica, Seguridad 24 Horas"
casa,US$,"800,000",5,4,4,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",757,"Balcón, Estar Familiar, Gimnasio, Terraza"
apartamento,US$,"208,896",2,2.5,1,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",114,"1/2 Baño, Ascensor, Balcón, Gimnasio, Lobby, Planta Eléctrica, Seguridad 24 Horas"
apartamento,US$,"115,000",1,1.5,1,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",62,"1/2 Baño, Agua Potable, Aire Acondicionado, Ascensor, Cisterna, Gimnasio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Vestidores"
apartamento,RD$,"4,600,000",3,2,2,"Gala, Santo Domingo Centro (D.N.), Santo Domingo",120,"1/2 Baño, Agua Potable, Balcón, Cisterna, Pozo, Seguridad 24 Horas, Vestidores"
apartamento,US$,"199,000",3,3.5,2,"Renacimiento, Santo Domingo Centro (D.N.), Santo Domingo",220,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Ascensor, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Gimnasio, Lobby, Patio, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Walk In Closet"
casa,US$,"1,850,000",6,6,NA,"Los Pinos de Arroyo Hondo, Santo Domingo Centro (D.N.), Santo Domingo",0,"Agua Potable, Aire Acondicionado, Area Servicio Independiente, Cisterna, Cuarto de Servicio, Estar Familiar, Estudio, Patio, Piscina, Planta Eléctrica, Shutters, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"160,000",3,2,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",130,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Inversor, Lobby, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"92,568",3,3.5,2,"Colinas del Seminario, Santo Domingo Centro (D.N.), Santo Domingo",116,"1/2 Baño, Agua Potable, Ascensor, Balcón, Cisterna, Cuarto de Servicio, Jacuzzi, Planta Eléctrica, Walk In Closet"
apartamento,US$,"82,144",2,2,1,"Colinas del Seminario, Santo Domingo Centro (D.N.), Santo Domingo",97,"Agua Potable, Ascensor, Balcón, Cisterna, Cuarto de Servicio, Jacuzzi, Planta Eléctrica, Walk In Closet"
apartamento,US$,"830,000",3,3.5,4,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",485,
apartamento,RD$,"24,750,000",3,3.5,3,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",263,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Estudio, Gimnasio, Lobby, Piscina"
apartamento,RD$,"6,000,000",3,2,2,"Arroyo Hondo Viejo, Santo Domingo Centro (D.N.), Santo Domingo",116,
apartamento,RD$,"6,900,000",3,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",223,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Patio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"145,000",2,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",204,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,US$,"170,000",3,3.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",171,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Gimnasio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,RD$,"3,950,000",2,1,1,"Los Prados, Santo Domingo Centro (D.N.), Santo Domingo",64,
casa,RD$,"11,500,000",3,3.5,2,"Altos de Las Praderas, Santo Domingo Centro (D.N.), Santo Domingo",289,"1/2 Baño, Agua Potable, Area Servicio Independiente, Cisterna, Cuarto de Servicio, Family Room, Patio, Pozo, Terraza, Walk In Closet"
apartamento,RD$,"6,900,000",3,2.5,2,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",253,"1/2 Baño, Agua Potable, Area Servicio Independiente, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Inversor, Seguridad 24 Horas, Walk In Closet"
apartamento,RD$,"5,650,000",2,2.5,2,"Los Restauradores, Santo Domingo Centro (D.N.), Santo Domingo",119,"1/2 Baño, Agua Potable, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Walk In Closet"
apartamento,US$,"254,000",3,3.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",228,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Balcón, Control de Acceso, Cuarto de Servicio, Estar Familiar, Gimnasio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,US$,"83,000",2,2.5,2,"Colina de los Rios, Santo Domingo Centro (D.N.), Santo Domingo",91,"1/2 Baño, Agua Potable, Area de Juegos Infantiles, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Gimnasio, Planta Eléctrica, Seguridad 24 Horas, Terraza, Walk In Closet"
casa,RD$,"16,000,000",3,3.5,4,"Las Praderas, Santo Domingo Centro (D.N.), Santo Domingo",250,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Gazzebo, Patio, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,US$,"176,000",3,2.5,2,"Mirador Norte, Santo Domingo Centro (D.N.), Santo Domingo",176,"1/2 Baño, Agua Potable, Ascensor, Cisterna, Control de Acceso, Cuarto de Servicio, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Walk In Closet"
apartamento,US$,"90,750",2,2,1,"Los Restauradores, Santo Domingo Centro (D.N.), Santo Domingo",82,"1/2 Baño, Ascensor, Balcón, Control de Acceso, Lobby, Planta Eléctrica, Vestidores, Walk In Closet"
apartamento,US$,"175,000",3,3.5,2,"Evaristo Morales, Santo Domingo Centro (D.N.), Santo Domingo",146,"1/2 Baño, Agua Potable, Ascensor, Balcón, Cuarto de Servicio, Gimnasio, Jacuzzi, Lobby, Planta Eléctrica, Seguridad 24 Horas, Terraza, Vestidores"
apartamento,RD$,"5,450,000",3,2.5,2,"El Cacique, Santo Domingo Centro (D.N.), Santo Domingo",135,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Inversor, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,US$,"160,000",2,2,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",100,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Cisterna, Control de Acceso, Cuarto de Servicio, Gimnasio, Lobby, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,US$,"210,000",3,3.5,2,"Serralles, Santo Domingo Centro (D.N.), Santo Domingo",218,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Lobby, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,US$,"217,000",3,3.5,2,"Los Cacicazgos, Santo Domingo Centro (D.N.), Santo Domingo",173,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Ascensor, Cisterna, Control de Acceso, Cuarto de Servicio, Lobby, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Vestidores, Walk In Closet"
apartamento,RD$,"2,750,000",1,1.5,1,"Av. Independencia, Santo Domingo Centro (D.N.), Santo Domingo",55,"1/2 Baño, Agua Potable, Area Servicio Independiente, Balcón, Cisterna, Control de Acceso, Inversor, Seguridad 24 Horas, Walk In Closet"
apartamento,RD$,"6,300,000",3,2.5,2,"Bella Vista, Santo Domingo Centro (D.N.), Santo Domingo",172,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Planta Eléctrica, Seguridad 24 Horas, Vestidores"
apartamento,US$,"149,500",2,2.5,2,"Mirador Sur, Santo Domingo Centro (D.N.), Santo Domingo",110,"1/2 Baño, Agua Potable, Aire Acondicionado, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Gimnasio, Lobby, Piscina, Planta Eléctrica, Pozo, Seguridad 24 Horas, Vestidores, Walk In Closet"
apartamento,US$,"650,000",3,3.5,4,"Piantini, Santo Domingo Centro (D.N.), Santo Domingo",0,"1/2 Baño, Agua Potable, Aire Acondicionado, Area de Juegos Infantiles, Area Servicio Independiente, Ascensor, Balcón, Cisterna, Control de Acceso, Cuarto de Servicio, Estar Familiar, Estudio, Family Room, Gimnasio, Inversor, Jacuzzi, Lobby, Patio, Piscina, Planta Eléctrica, Satélite, Sauna, Seguridad 24 Horas, Shutters, Vestidores, Walk In Closet"
apartamento,RD$,"6,000,000",3,2.5,2,"Los Restauradores, Santo Domingo Centro (D.N.), Santo Domingo",124,"1/2 Baño, Balcón, Control de Acceso, Planta Eléctrica, Seguridad 24 Horas"
apartamento,RD$,"2,950,000",2,1,1,"Villa Marina, Santo Domingo Centro (D.N.), Santo Domingo",67,"Balcón, Control de Acceso, Planta Eléctrica, Pozo, Seguridad 24 Horas, Terraza, Walk In Closet"
casa,RD$,"15,900,000",4,4,4,"El Millon, Santo Domingo Centro (D.N.), Santo Domingo",246,"Cuarto de Servicio, Patio, Terraza, Vestidores, Walk In Closet"
apartamento,US$,"141,800",2,2.5,2,"La Castellana, Santo Domingo Centro (D.N.), Santo Domingo",108,"1/2 Baño, Ascensor, Balcón, Control de Acceso, Cuarto de Servicio, Planta Eléctrica, Seguridad 24 Horas, Terraza"
